province	city	school_url	school_grades	school_board	school_language	response_url	school_name	school_type	postal_code	phone_number	street_address
Québec	"
						Mirabel (Québec)"	https://sites.google.com/site/delacledeschamps/	primaire	Commission scolaire de la Seigneurie-des-Mille-Îles	French	http://gestiondoc.cssmi.qc.ca/gesdoc/php/accueilBV/ecoCentreInfoDrupal.php?ecoid=206	de la Clé-des-Champs	école primaire	 J7N 2J6	450434-8143	14700, rue Jean-Simon
Québec	"
						Boisbriand (Québec)"	http://sites.cssmi.qc.ca/clairiere/	primaire	Commission scolaire de la Seigneurie-des-Mille-Îles	French	http://gestiondoc.cssmi.qc.ca/gesdoc/php/accueilBV/ecoCentreInfoDrupal.php?ecoid=276	de la Clairière	école primaire	 J7H 1L5	450433-5475	3599, rue Charlotte-Boisjoli
Québec	"
						Saint-Eustache (Québec)"	http://sites.cssmi.qc.ca/curepaquin/	primaire	Commission scolaire de la Seigneurie-des-Mille-Îles	French	http://gestiondoc.cssmi.qc.ca/gesdoc/php/accueilBV/ecoCentreInfoDrupal.php?ecoid=249	Curé-Paquin	école primaire	 J7P 1V9	450473-7006	43, rue Saint-Laurent
Québec	"
						Saint-Eustache (Québec)"	http://sites.cssmi.qc.ca/coeuracoeur/	primaire	Commission scolaire de la Seigneurie-des-Mille-Îles	French	http://gestiondoc.cssmi.qc.ca/gesdoc/php/accueilBV/ecoCentreInfoDrupal.php?ecoid=247	Coeur à coeur, l'Alternative	école primaire	 J7R 0J1	450473-5614	799, montée Lauzon
Québec	"
						Saint-Eustache (Québec)"	http://sites.cssmi.qc.ca/clairmatin/	primaire	Commission scolaire de la Seigneurie-des-Mille-Îles	French	http://gestiondoc.cssmi.qc.ca/gesdoc/php/accueilBV/ecoCentreInfoDrupal.php?ecoid=250	Clair Matin	école primaire	 J7P 4V4	450472-5240	250, rue Therrien
Québec	"
						Blainville (Québec)"	http://sites.cssmi.qc.ca/chantebois/	primaire	Commission scolaire de la Seigneurie-des-Mille-Îles	French	http://gestiondoc.cssmi.qc.ca/gesdoc/php/accueilBV/ecoCentreInfoDrupal.php?ecoid=223	Chante-Bois	école primaire	 J7C 3R5	450433-5360	40 - 84e Avenue Est
Québec	"
						Sainte-Thérèse (Québec)"	http://sites.cssmi.qc.ca/arthurv/	primaire	Commission scolaire de la Seigneurie-des-Mille-Îles	French	http://gestiondoc.cssmi.qc.ca/gesdoc/php/accueilBV/ecoCentreInfoDrupal.php?ecoid=216	Arthur-Vaillancourt	école primaire	 J7E 3A4	450433-5530	25, rue Vézina
Québec	"
						Saint-Eustache (Québec)"	http://sites.cssmi.qc.ca/acdboise/	primaire	Commission scolaire de la Seigneurie-des-Mille-Îles	French	http://gestiondoc.cssmi.qc.ca/gesdoc/php/accueilBV/ecoCentreInfoDrupal.php?ecoid=246	au Coeur-du-Boisé	école primaire	 J7R 6M5	450491-5065	990, rue des Érables
Québec	"
						Rosemère (Québec)"	http://sites.cssmi.qc.ca/alpha/	primaire	Commission scolaire de la Seigneurie-des-Mille-Îles	French	http://gestiondoc.cssmi.qc.ca/gesdoc/php/accueilBV/ecoCentreInfoDrupal.php?ecoid=278	Alpha	école primaire	 J7A 3R9	450621-2400	334, rue Académie
Québec	"
						Saint-Eustache (Québec)"	http://sites.cssmi.qc.ca/arcenciel/	primaire	Commission scolaire de la Seigneurie-des-Mille-Îles	French	http://gestiondoc.cssmi.qc.ca/gesdoc/php/accueilBV/ecoCentreInfoDrupal.php?ecoid=245	Arc-en-ciel	école primaire	 J7R 5Y5	450472-7801	130, boul. L.-Joseph-Rodrigue
