province	city	school_url	school_grades	school_board	school_language	response_url	school_name	school_type	postal_code	phone_number	street_address
Québec	Montréal	http://st-emile.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Saint-Émile	École primaire	H1W 2Z5	 514 596-5050	3450, rue Davidson
Québec	Montréal	http://st-enfant-jesus.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Saint-Enfant-Jésus	École primaire	H2T 1L1	 514 350-8846	75, rue Villeneuve Est
Québec	Montréal	http://ste-odile.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Sainte-Odile	École primaire	H4J 1W9	 514 596-5565	12055, rue Dépatie
Québec	Montréal	http://ste-odile.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Sainte-Odile, annexe	École primaire	H4J 1Y4	 514 596-5586	12330, rue Lavigne
Québec	Montréal	http://st-etienne.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Saint-Étienne	École primaire	H2S 2G3	 514 596-5165	5959, avenue Christophe-Colomb
Québec	Montréal	http://st-fabien.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Saint-Fabien	École primaire	H1M 1M4	 514 596-4883	6500, avenue De Renty
Québec	Montréal	http://st-francois-dassise.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Saint-François-d'Assise	École primaire	H1L 5R1	 514 596-5032	2150, rue Liébert
Québec	Montréal	http://st-francois-solano.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Saint-François-Solano	École primaire	H1X 1N6	 514 596-4966	3580, rue Dandurand
Québec	Montréal	http://st-gabriel-lalemant.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Saint-Gabriel-Lalemant	École primaire	H2E 2A3	 514 596-4994	7350, rue Garnier
Québec	Montréal		primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Saint-Gabriel-Lalemant, annexe	École primaire	H2E 2A1	 514 596-4994	7375-7345 A, rue Garnier
Québec	Montréal	http://st-gerard.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Saint-Gérard	École primaire	H2P 1W9	 514 596-5450	1205, rue Jarry Est
Québec	Montréal	http://st-gregoire-le-grand.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Saint-Grégoire-le-Grand	École primaire	H2E 2K2	 514 596-4916	7950, rue Cartier
Québec	Montréal	http://st-henri.csdm.ca/	secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Saint-Henri	École secondaire	H4C 1J3	 514 596-5970	4115, rue Saint-Jacques
Québec	Montréal	http://st-isaac-jogues.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Saint-Isaac-Jogues	École primaire	H2M 2A7	 514 596-5454	9355, avenue De Galinée
Québec	Montréal	http://st-jean-baptiste-de-la-salle.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Saint-Jean-Baptiste-de-la-Salle	École primaire	H1V 2E6	 514 596-5130	2355, boulevard Pie-IX
Québec	Montréal	http://st-jean-de-brebeuf.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Saint-Jean-de-Brébeuf	École primaire	H1Y 1T5	 514 596-5122	2870, rue Dandurand
Québec	Montréal	http://st-jean-de-la-lande.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Saint-Jean-de-la-Lande	École primaire	H1Y 1Z6	 514 596-5007	3120, avenue Laurier Est
Québec	Montréal	http://st-jean-de-matha.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Saint-Jean-de-Matha	École primaire	H4E 3A3	 514 732-1460	6970, rue Dumas
Québec	Montréal	http://st-justin.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Saint-Justin	École primaire	H1K 2V8	 514 596-5040	5005, rue Mousseau
Québec	Montréal	http://st-justin.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Saint-Justin, annexe	École primaire	H1K 2K5	 514 596-5040	8805, rue Forbin-Janson
Québec	Montréal	http://st-leon-de-westmount.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Saint-Léon-de-Westmount	École primaire	H3Z 2E6	 514 596-5720	360, avenue Clarke
