province	city	school_url	school_grades	school_board	school_language	response_url	school_name	school_type	postal_code	phone_number	street_address
Québec	Montreal	http://www3.csmb.qc.ca/ecoles/chanoine-joseph-theoret/Accueil/tabid/2178/Default.aspx	primaire	Commission scolaire Marguerite-Bourgeoys	French	http://www.csmb.qc.ca/fr-CA/enseignement/primaire/ecoles/liste/chanoine-joseph-theoret.aspx	Chanoine-Joseph-Théorêt	École primaire	Avenue Verdun	514765-7600	"990, 5e Avenue
Verdun "
Québec	Montreal	http://desamisdumonde.ecoleouestmtl.com	primaire	Commission scolaire Marguerite-Bourgeoys	French	http://www.csmb.qc.ca/fr-CA/enseignement/primaire/ecoles/liste/des-amis-du-monde.aspx	des Amis-du-Monde	École primaire	Mackle Côte-Saint-Luc	514369-6951	"8205, chemin Mackle
Côte-Saint-Luc "
Québec	Montreal	http://www.cfpsante.ca/		Commission scolaire Marguerite-Bourgeoys	French	http://www.csmb.qc.ca/fr-CA/enseignement/formationprofessionnelle/centres/liste/cfp-metiers-sante.aspx	Centre de formation professionnelle des métiers de la santé	Centre de formation professionnelle	Saint-Charles Kirkland	514333-8886	"3501, bd Saint-Charles
Kirkland "
Québec	Montreal	http://www.cfpldevinci.ca/		Commission scolaire Marguerite-Bourgeoys	French	http://www.csmb.qc.ca/fr-CA/enseignement/formationprofessionnelle/centres/liste/cfp-leonard-de-vinci.aspx	Centre de formation professionnelle Léonard-De Vinci	Centre de formation professionnelle	Côte-Vertu Saint-Laurent	514855-2273	"3200, bd de la Côte-Vertu
Saint-Laurent "
Québec	Montreal	http://www.cea-jeanne-sauve.ca		Commission scolaire Marguerite-Bourgeoys	French	http://www.csmb.qc.ca/fr-CA/enseignement/formationprofessionnelle/centres/liste/cea-jeanne-sauve.aspx	Centre d'éducation des adultes Jeanne-Sauvé	Centre d'éducation des adultes	Mimosa Dorval	514855-4195	"305, av. Mimosa
Dorval "
Québec	Montreal	http://www.cea-champlain.ca 		Commission scolaire Marguerite-Bourgeoys	French	http://www.csmb.qc.ca/fr-CA/enseignement/formationprofessionnelle/centres/liste/cea-champlain.aspx	Centre d'éducation des adultes Champlain	Centre d'éducation des adultes	Argyle Verdun	514765-7686	"1201, rue Argyle
Verdun "
Québec	Montreal	http://cavelier.ecolelasalle.com/	secondaire	Commission scolaire Marguerite-Bourgeoys	French	http://www.csmb.qc.ca/fr-CA/enseignement/secondaire/ecoles/liste/cavelier-de-lasalle.aspx	Cavelier-De LaSalle	École secondaire	Centrale LaSalle	514595-2044	"9199, rue Centrale
LaSalle "
Québec	Montreal	http://www3.csmb.qc.ca/ecoles/Default.aspx?alias=www3.csmb.qc.ca/ecoles/grand-heron	primaire	Commission scolaire Marguerite-Bourgeoys	French	http://www.csmb.qc.ca/fr-CA/enseignement/primaire/ecoles/liste/du-grand-heron.aspx	du Grand-Héron	École primaire	Centrale LaSalle	514365-9337	"7676, rue Centrale
LaSalle "
Québec	Montreal	http://desbergesdelachine.ecolelachine.com/	primaire	Commission scolaire Marguerite-Bourgeoys	French	http://www.csmb.qc.ca/fr-CA/enseignement/primaire/ecoles/liste/des-berges-de-lachine.aspx	des Berges-de-Lachine	École primaire	Avenue Lachine	514748-4662	"50, 34e Avenue
Lachine "
Québec	Montreal	http://www.cfpl.ca/		Commission scolaire Marguerite-Bourgeoys	French	http://www.csmb.qc.ca/fr-CA/enseignement/formationprofessionnelle/centres/liste/cfp-lachine.aspx	Centre de formation professionnelle de Lachine	Centre de formation professionnelle	Esther-Blondin Lachine	514855-4185	"750, rue Esther-Blondin
Lachine "
Québec	Montreal	http://outremont.centrecsmb.com/		Commission scolaire Marguerite-Bourgeoys	French	http://www.csmb.qc.ca/fr-CA/enseignement/formationprofessionnelle/centres/liste/cea-outremont.aspx	Centre d’éducation des adultes Outremont	Centre d'éducation des adultes	Dollard Outremont	514273-3353	"500, bd Dollard
Outremont "
Québec	Montreal	http://www.cea-lasalle.ca/		Commission scolaire Marguerite-Bourgeoys	French	http://www.csmb.qc.ca/fr-CA/enseignement/formationprofessionnelle/centres/liste/cea-lasalle.aspx	Centre d'éducation des adultes de LaSalle	Centre d'éducation des adultes	Saint-Antoine Lachine	514855-4197	"1625, rue Saint-Antoine
Lachine "
Québec	Montreal	http://www3.csmb.qc.ca/ecoles/Default.aspx?alias=www3.csmb.qc.ca/ecoles/bois-franc-aquarelle	primaire	Commission scolaire Marguerite-Bourgeoys	French	http://www.csmb.qc.ca/fr-CA/enseignement/primaire/ecoles/liste/bois-franc-aquarelle.aspx	Bois-Franc-Aquarelle	École primaire	Londres Saint-Laurent	514855-4227	"2080, rue de Londres
Saint-Laurent "
Québec	Montreal	http://beausejour.ecolesaintlaurent.ca/	primaire	Commission scolaire Marguerite-Bourgeoys	French	http://www.csmb.qc.ca/fr-CA/enseignement/primaire/ecoles/liste/beau-sejour.aspx	Beau-Séjour	École primaire	Beauséjour Saint-Laurent	514334-7350	"3600, rue Beauséjour
Saint-Laurent "
Québec	Montreal	http://cardinalleger.ecolesaintlaurent.ca/	primaire	Commission scolaire Marguerite-Bourgeoys	French	http://www.csmb.qc.ca/fr-CA/enseignement/primaire/ecoles/liste/cardinal-leger.aspx	Cardinal-Léger	École primaire	Decelles Saint-Laurent	514744-0763	"2000, rue Decelles
Saint-Laurent "
Québec	Montreal	http://catherinesoumillard.ecolelachine.com/	primaire	Commission scolaire Marguerite-Bourgeoys	French	http://www.csmb.qc.ca/fr-CA/enseignement/primaire/ecoles/liste/catherine-soumillard.aspx	Catherine-Soumillard	École primaire	Avenue Lachine	514855-4231	"250, 48e Avenue
Lachine "
Québec	Montreal	http://www3.csmb.qc.ca/ecoles/beaconsfield	primaire	Commission scolaire Marguerite-Bourgeoys	French	http://www.csmb.qc.ca/fr-CA/enseignement/primaire/ecoles/liste/beaconsfield.aspx	Beaconsfield	École primaire	Sweetbriar Beaconsfield	514855-4203	"91, pr. Sweetbriar
Beaconsfield "
