province	city	school_url	school_grades	school_board	school_language	response_url	school_name	school_type	postal_code	phone_number	street_address
QC	Vaudreuil-Dorion 	http://www.cstrois-lacs.qc.ca/ecoles/secondaire/cite-des-jeunes	secondaire	Commission scolaire des Trois-Lacs	French	http://www.cstrois-lacs.qc.ca/secondaire/ecole-de-la-cite-des-jeunes	École secondaire de la Cité-des-Jeunes	école secondaire	J7V 6B1	 514 477-7007	400, avenue Saint-Charles
QC	Vaudreuil-Dorion 	http://www.cstrois-lacs.qc.ca/ecoles/primaire/saint-michel/	primaire	Commission scolaire des Trois-Lacs	French	http://www.cstrois-lacs.qc.ca/prescolaire-et-primaire/liste-des-ecoles-primaires/ecole-saint-michel	École Saint-Michel	école primaire	J7V 1E4	514 477-7010	8, rue Jeannotte
QC	 Pincourt 	http://www.cstrois-lacs.qc.ca/ecoles/primaire/notre-dame-de-lorette	primaire	Commission scolaire des Trois-Lacs	French	http://www.cstrois-lacs.qc.ca/prescolaire-et-primaire/liste-des-ecoles-primaires/ecole-notre-dame-de-lorette	École Notre-Dame-de-Lorette	école primaire	J7V 5B2	 514 453-8581	70, avenue Lussier
QC	Sainte-Marthe 	http://www.cstrois-lacs.qc.ca/ecoles/primaire/sainte-marthe-cuillierrier	primaire	Commission scolaire des Trois-Lacs	French	http://www.cstrois-lacs.qc.ca/prescolaire-et-primaire/liste-des-ecoles-primaires/ecole-ste-marthe	École Sainte-Marthe	école primaire	J0P 1W0	 450 267-3450	536, rue Principale
QC	Vaudreuil-Dorion 	http://www.cstrois-lacs.qc.ca/ecoles/primaire/sainte-madeleine	primaire	Commission scolaire des Trois-Lacs	French	http://www.cstrois-lacs.qc.ca/prescolaire-et-primaire/liste-des-ecoles-primaires/ecole-sainte-madeleine	École Sainte-Madeleine	école primaire	J7V 1B2	 514 477-7011	14, rue Sainte-Madeleine
QC	Hudson 	http://www.cstrois-lacs.qc.ca/est/	primaire	Commission scolaire des Trois-Lacs	French	http://www.cstrois-lacs.qc.ca/prescolaire-et-primaire/liste-des-ecoles-primaires/ecole-saint-thomas	École Saint-Thomas	école primaire	J0P 1H0	 514 477-7006	393, rue Main
QC	 Notre-Dame-de-l'Île-Perrot 	http://www.cstrois-lacs.qc.ca/ecoles/primaire/notre-dame-de-la-garde	primaire	Commission scolaire des Trois-Lacs	French	http://www.cstrois-lacs.qc.ca/prescolaire-et-primaire/liste-des-ecoles-primaires/ecole-notre-dame-de-la-garde	École Notre-Dame-De-La-Garde	école primaire	J7V 8P4	 514 453-2576	2254, boulevard Perrot
QC	Saint-Clet 	http://www.cstrois-lacs.qc.ca/ecoles/primaire/sainte-marthe-cuillierrier	primaire	Commission scolaire des Trois-Lacs	French	http://www.cstrois-lacs.qc.ca/prescolaire-et-primaire/liste-des-ecoles-primaires/ecole-cuillierrier	École Cuillierrier	école primaire	J0P 1S0	 450 267-3451	316, chemin de la Cité-des-Jeunes
QC	Terrasse-Vaudreui	http://www.cstrois-lacs.qc.ca/ecoles/primaire/jose-maria	primaire	Commission scolaire des Trois-Lacs	French	http://www.cstrois-lacs.qc.ca/prescolaire-et-primaire/liste-des-ecoles-primaires/ecole-jose-maria	École José-Maria	école primaire	J7V 3N2	 514 453-8201	75, 7e Avenue
QC	 Les Cèdres 	http://www.cstrois-lacs.qc.ca/ecoles/primaire/marguerite-bourgeoys	primaire	Commission scolaire des Trois-Lacs	French	http://www.cstrois-lacs.qc.ca/prescolaire-et-primaire/liste-des-ecoles-primaires/ecole-marguerite-bourgeoys	École Marguerite-Bourgeoys	école primaire	J7T 1T1	 514 477-7004	17, rue Saint-Joseph
QC	L'Île-Perrot 	http://www.cstrois-lacs.qc.ca/ecoles/primaire/la-perdriolle	primaire	Commission scolaire des Trois-Lacs	French	http://www.cstrois-lacs.qc.ca/prescolaire-et-primaire/liste-des-ecoles-primaires/ecole-la-perdriolle	École La Perdriolle	école primaire	J7V 7W4	 514 453-1962	1030, boulevard Don-Quichotte
QC	Les Coteaux 	http://www.cstrois-lacs.qc.ca/ecoles/primaire/leopold-carriere	primaire	Commission scolaire des Trois-Lacs	French	http://www.cstrois-lacs.qc.ca/prescolaire-et-primaire/liste-des-ecoles-primaires/ecole-leopold-carriere	École Léopold-Carrière	école primaire	J7X 1G3	 450 267-9233	285, Route 338
QC	Vaudreuil-Dorion	http://www.cstrois-lacs.qc.ca/ecoles/primaire/brindamour	primaire	Commission scolaire des Trois-Lacs	French	http://www.cstrois-lacs.qc.ca/prescolaire-et-primaire/liste-des-ecoles-primaires/ecole-brindamour	École Brind'Amour	école primaire	J7V 6B1	 514 477-7060	400, avenue Saint-Charles Pavillon P
QC	Saint-Lazare 	http://ecoles.cstrois-lacs.qc.ca/eau/	primaire	Commission scolaire des Trois-Lacs	French	http://www.cstrois-lacs.qc.ca/prescolaire-et-primaire/liste-des-ecoles-primaires/ecole-auclair	École Auclair	école primaire	J7T 2P9	 514 477-7002	1550, rue des Cèdres
